indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16095.85,-95.35,-0.59,16172.8,16172.8,16034.6,16191.2,17112.15,5531.55,24.95,3.67,1.04,352,148,9.07,-2.7
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16585.05,-69.15,-0.42,16642.7,16642.7,16511.65,16654.2,17095.2,5635.2,26.15,3.91,1.05,166,84,11.47,-2.29
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13130.15,-71.4,-0.54,13187.55,13187.6,13087.35,13201.55,13842.6,6252.1,23.77,3.6,1.13,533,216,9.52,-2.37
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,21849.0,-220.8,-1.0,22050.95,22052.3,21730.4,22069.8,26476.9,5802.95,25.25,2.79,0.8,181,68,-1.55,-3.2
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,17617.3,-109.1,-0.62,17706.45,17706.45,17539.95,17726.4,18838.1,14014.4,26.22,3.73,0.95,352,148,8.57,-2.93
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1590.05,-7.5,-0.47,1595.3,1595.85,1584.75,1597.55,1641.4,1346.5,24.39,3.85,1.21,96,54,0.0,-2.53
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,27664.5,-160.9,-0.58,27880.25,27882.95,27463.75,27825.4,29179.1,19316.65,29.72,4.74,1.14,10,5,19.28,-3.4
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,30310.9,-133.7,-0.44,30455.75,30459.65,30239.95,30444.6,0.0,0.0,17.82,3.06,0.91,14,6,22.71,-0.43
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,50731.65,-191.1,-0.38,50915.05,51403.1,50615.9,50922.75,58485.05,49336.5,36.44,9.1,2.2,7,8,-11.31,-4.06
SECTORAL INDICES,NIFTY IT,NIFTY IT,36143.3,-202.35,-0.56,36215.65,36621.95,36023.9,36345.65,43133.35,30918.95,25.68,6.7,2.93,10,0,-14.11,-5.15
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1393.0,-1.35,-0.1,1396.25,1404.4,1375.25,1394.35,1786.15,1313.85,30.03,1.47,1.39,6,4,-13.38,-4.69
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,11921.2,-123.05,-1.02,11838.2,11934.15,11726.1,12044.25,12509.75,7690.2,20.51,3.11,1.54,8,7,47.69,5.45
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,22119.9,-5.9,-0.03,22138.9,22163.85,21919.0,22125.8,23492.55,19121.1,33.45,4.82,0.8,11,9,3.58,-2.92
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8921.7,34.2,0.38,8890.45,8979.4,8882.5,8887.5,9175.55,5530.35,8.92,1.46,2.15,7,5,45.28,2.16
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,28761.55,-167.25,-0.58,28956.7,28959.2,28648.1,28928.8,29748.45,23783.15,20.14,2.27,0.54,8,2,19.22,0.09
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,819.7,-4.75,-0.58,823.2,823.5,809.65,824.45,1049.7,742.2,37.04,3.97,0.36,7,3,-13.19,-8.27
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,14228.45,19.85,0.14,14218.85,14254.85,14092.95,14208.6,15144.95,6482.8,36.6,5.34,0.68,9,11,2.95,-3.51
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,36090.95,-296.8,-0.82,36508.4,36508.4,35759.05,36387.75,44426.55,14089.55,59.82,11.31,0.41,9,6,-6.5,-2.29
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,12146.15,-12.9,-0.11,12214.55,12293.4,12083.35,12159.05,13607.2,4632.7,10.95,1.66,2.65,11,4,19.13,-1.47
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,41656.35,-236.15,-0.56,41886.2,41935.1,41377.4,41892.5,46103.35,20019.15,39.24,5.08,0.46,22,8,3.49,-5.3
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,31553.1,-94.5,-0.3,31573.3,31586.05,31257.55,31647.6,32654.2,21702.4,23.99,4.44,0.77,21,9,25.63,-2.27
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,20818.05,-40.8,-0.2,20799.15,20850.2,20598.65,20858.85,21299.4,12407.95,29.59,3,0.65,21,9,39.86,-0.46
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,9695.6,-86.5,-0.88,9739.1,9751.8,9653.0,9782.1,11723.2,7836.0,69.22,9.49,1.11,15,5,-4.77,-4.56
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,28355.1,-179.6,-0.63,28607.55,28612.7,28281.25,28534.7,31895.45,25227.25,39.2,4.18,0.61,16,4,0.0,-1.79
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,18016.7,-8.8,-0.05,18037.6,18053.9,17861.45,18025.5,19594.1,16294.6,37.56,5.45,0.6,32,18,0.0,-4.38
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6361.0,-23.05,-0.36,6370.2,6407.95,6341.15,6384.05,6584.65,5288.6,14.87,2.95,2.87,34,16,6.14,-0.5
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11972.2,-39.0,-0.32,12011.95,12040.2,11940.8,12011.2,12852.45,9722.65,31.33,7.12,1.82,9,6,1.06,-5.13
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5692.75,-37.95,-0.66,5713.1,5729.1,5678.75,5730.7,0.0,0.0,30.97,7.82,1.83,22,8,4.33,-2.55
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,13107.75,-69.0,-0.52,13174.9,13201.0,13075.35,13176.75,13684.4,11375.5,17.12,3.02,1.99,14,6,0.9,-0.96
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,21068.75,-218.25,-1.03,21255.5,21255.5,20966.05,21287.0,22435.45,15663.75,,,,,,16.28,-4.65
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,14060.25,-148.5,-1.05,14184.9,14184.9,13991.65,14208.75,14993.4,10678.25,,,,,,13.59,-4.77
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,167.2,0.85,0.51,166.45,167.6,166.45,166.35,192.05,161.8,,,,,,-6.57,2.4
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,204.45,1.05,0.52,203.6,204.95,203.6,203.4,232.4,197.8,,,,,,-5.51,2.44
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,267.24,2.56,0.96,267.24,267.24,267.24,264.68,0.0,0.0,,,,,,0.65,6.24
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,49171.9,-394.7,-0.8,49427.7,49427.7,48787.05,49566.6,0.0,0.0,31.14,4.25,0.6,34,16,3.37,-2.16
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,33237.45,-89.8,-0.27,33260.3,33285.6,33078.6,33327.25,0.0,0.0,24.49,3.78,1.34,32,18,13.91,-1.04
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,33826.4,-100.7,-0.3,33852.45,33891.2,33632.0,33927.1,0.0,0.0,22.68,3.75,1.28,62,38,12.51,-1.37
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,20571.15,-97.85,-0.47,20658.15,20680.95,20541.9,20669.0,0.0,0.0,28.52,5.07,1.32,21,9,7.43,-2.59
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,20833.0,-113.4,-0.54,20867.85,20959.6,20753.65,20946.4,0.0,0.0,31.79,10.25,1.94,21,9,3.73,-2.49
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,26719.45,-82.6,-0.31,26793.5,26804.85,26643.45,26802.05,0.0,0.0,31.82,4.73,0.72,19,11,2.9,-1.58
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,30769.7,-156.35,-0.51,30808.9,30814.6,30551.25,30926.05,0.0,0.0,26.28,4.54,0.82,20,10,4.28,-2.19
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,23653.35,-125.0,-0.53,23760.9,23760.9,23509.15,23778.35,0.0,0.0,32.86,7.78,1.41,36,14,4.61,-1.83
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,24792.3,-66.35,-0.27,24824.85,24831.0,24576.35,24858.65,0.0,0.0,28.53,4.63,0.68,19,11,8.22,-1.97
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,61756.6,-71.1,-0.11,61738.05,61865.3,61248.95,61827.7,0.0,0.0,33.12,5.04,0.78,30,20,9.12,-1.45
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,51547.25,-327.65,-0.63,51696.45,51696.45,51186.7,51874.9,0.0,0.0,29.12,4.79,0.72,32,18,3.51,-2.74
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,47330.55,-334.45,-0.7,47482.35,47482.35,47020.75,47665.0,0.0,0.0,28.99,6.07,0.98,73,27,5.06,-0.61
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,42330.4,-409.5,-0.96,42628.0,42634.8,42170.55,42739.9,0.0,0.0,27.78,4.67,0.94,78,22,-0.78,-3.33
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,9540.85,-78.65,-0.82,9614.65,9616.65,9517.35,9619.5,0.0,0.0,20.5,3.53,1.47,10,0,4.99,-3.72
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22425.2,7.3,0.03,22419.65,22466.0,22333.8,22417.9,0.0,0.0,32.73,7.73,1.52,17,13,3.02,-2.25
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,20945.55,-73.4,-0.35,21032.6,21094.75,20903.0,21018.95,0.0,0.0,22.78,4.74,1.89,21,9,6.85,-2.47
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,3832.55,-37.25,-0.96,3853.1,3853.25,3796.5,3869.8,0.0,0.0,23.42,2.97,1.12,36,14,17.5,-4.22
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,25188.4,-19.45,-0.08,25204.6,25246.4,25088.1,25207.85,0.0,0.0,30.7,5.07,1.24,31,19,5.5,-2.16
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,17063.1,-34.25,-0.2,17111.45,17153.7,17028.8,17097.35,0.0,0.0,28.02,6.2,1.77,19,11,0.62,-3.49
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,24653.9,-167.6,-0.68,24781.0,24806.1,24529.8,24821.5,0.0,0.0,23.88,5.03,1.71,37,13,-1.64,-3.57
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,10648.0,-58.6,-0.55,10705.4,10716.9,10629.2,10706.6,0.0,0.0,21.65,3.76,1.34,12,3,9.05,-3.27
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,18009.1,-111.1,-0.61,18070.8,18080.75,17892.75,18120.2,0.0,0.0,27.66,5.22,0.73,24,6,6.5,-1.01
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15531.15,-39.9,-0.26,15550.7,15617.5,15427.05,15571.05,0.0,0.0,10.07,1.57,2.64,16,14,35.42,3.42
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,13791.7,-86.1,-0.62,13866.25,13868.1,13726.7,13877.8,0.0,0.0,25.47,3.59,0.92,352,148,6.12,-3.73
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,40816.65,-279.9,-0.68,40917.85,40917.85,40539.95,41096.55,0.0,0.0,33.77,7.9,1.05,37,13,3.84,-0.67
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,16285.85,-76.4,-0.47,16314.15,16373.25,16165.65,16362.25,0.0,0.0,9.88,1.57,2.51,30,20,29.13,3.03
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,9441.0,-62.35,-0.66,9493.85,9498.6,9417.1,9503.35,0.0,0.0,23.42,3.74,1.34,15,5,7.34,-2.21
STRATEGY INDICES,NIFTY500 QUALITY 50,NIFTY500 QLTY50,18797.15,-94.65,-0.5,18886.9,18887.25,18688.15,18891.8,0.0,0.0,30.55,10.11,1.57,37,13,0.0,-0.74
STRATEGY INDICES,NIFTY500 LOW VOLATILITY 50,NIFTY500 LOWVOL50,22734.55,-34.35,-0.15,22768.7,22801.1,22624.65,22768.9,0.0,0.0,24.82,4.57,1.69,30,20,0.0,-2.44
STRATEGY INDICES,NIFTY500 MULTIFACTOR MQVLV 50,NIFTY500 MQVLV50,31531.2,-30.65,-0.1,31542.1,31642.6,31349.8,31561.85,0.0,0.0,15.15,2.89,1.98,27,23,0.0,-1.51
STRATEGY INDICES,NIFTY50 USD,NIFTY50 USD,9832.95,-43.75,-0.44,9876.7,10046.05,9813.3,9876.7,0.0,0.0,,,,,,6.39,-2.35
STRATEGY INDICES,NIFTY500 FLEXICAP QUALITY 30,NIFTY500 FLEXICAP,10315.75,-75.1,-0.72,10363.65,10400.2,10293.15,10390.85,0.0,0.0,31.77,6.98,1.89,23,7,0.0,-2.14
STRATEGY INDICES,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,NIFTY TMMQ 50,41577.8,-255.55,-0.61,41648.55,41652.35,41313.5,41833.35,0.0,0.0,32,7.52,1.01,35,15,0.0,-0.25
THEMATIC INDICES,NIFTY COMMODITIES,NIFTY COMMODITIES,9880.2,-37.75,-0.38,9875.8,9904.0,9808.45,9917.95,9929.4,7502.95,17.15,2.35,1.57,17,13,26.12,1.88
THEMATIC INDICES,NIFTY INDIA CONSUMPTION,NIFTY CONSUMPTION,11717.15,-70.0,-0.59,11763.8,11782.9,11681.3,11787.15,12716.2,10090.65,38.93,7.9,1.11,18,12,2.95,-3.83
THEMATIC INDICES,NIFTY CPSE,NIFTY CPSE,6918.15,-27.05,-0.39,6967.8,6978.35,6885.45,6945.2,6978.35,5284.25,14.3,2.22,2.62,9,2,19.88,5.38
THEMATIC INDICES,NIFTY ENERGY,NIFTY ENERGY,36230.35,-140.0,-0.38,36435.8,36478.25,36078.2,36370.35,36938.9,29313.2,15.5,2.35,2.04,27,13,13.03,0.26
THEMATIC INDICES,NIFTY INFRASTRUCTURE,NIFTY INFRA,9502.4,-47.05,-0.49,9537.1,9540.3,9467.35,9549.45,9792.6,7589.95,21.57,3.12,1.03,20,10,17.67,-2.21
THEMATIC INDICES,NIFTY100 LIQUID 15,NIFTY100 LIQ 15,7469.95,-38.55,-0.51,7482.85,7487.95,7436.0,7508.5,7683.6,5985.3,23.02,3.38,0.86,9,6,19.12,-1.78
